ID,LICENSE ID,ACCOUNT NUMBER,SITE NUMBER,LEGAL NAME,DOING BUSINESS AS NAME,ADDRESS,CITY,STATE,ZIP CODE,WARD,PRECINCT,WARD PRECINCT,POLICE DISTRICT,LICENSE CODE,LICENSE DESCRIPTION,BUSINESS ACTIVITY ID,BUSINESS ACTIVITY,LICENSE NUMBER,APPLICATION TYPE,APPLICATION CREATED DATE,APPLICATION REQUIREMENTS COMPLETE,PAYMENT DATE,CONDITIONAL APPROVAL,LICENSE TERM START DATE,LICENSE TERM EXPIRATION DATE,LICENSE APPROVED FOR ISSUANCE,DATE ISSUED,LICENSE STATUS,LICENSE STATUS CHANGE DATE,SSA,LATITUDE,LONGITUDE,LOCATION
2658904-20230616,2904985,454618,1,PICNIC WINE & PROVISIONS LLC,PICNIC WINE & PROVISIONS,7301 N SHERIDAN RD,CHICAGO,IL,60626,49,14,49-14,24,1477,Outdoor Patio,784,Sale of Liquor Outdoors on Private Property,2658904,RENEW,,04/15/2023,06/10/2023,N,06/16/2023,06/15/2025,06/10/2023,06/13/2023,AAI,,,42.014041132,-87.663970909,POINT (-87.6639709089456 42.0140411322766)
25041-20230616,2902096,10216,1,THE NEIGHBORHOOD TAP INC.,NEIGHBORHOOD TAP INC.,4455 W 55TH ST,CHICAGO,IL,60632,13,7,13-7,8,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,25041,RENEW,,04/15/2023,06/01/2023,N,06/16/2023,06/15/2025,06/01/2023,06/02/2023,AAI,,,41.792990023,-87.735181853,POINT (-87.73518185266693 41.79299002317134)
2284876-20230616,2902844,202648,3,"LACOCO PIZZA AND PASTA, INC.",LaCoco's Pizza & Wings,3344-3352 W 47TH ST,CHICAGO,IL,60632,12,20,12-20,8,1050,Public Place of Amusement,744,Provides Onsite Entertainment or Rentals,2284876,RENEW,,04/15/2023,05/25/2023,N,06/16/2023,06/15/2025,05/25/2023,05/26/2023,AAI,,,41.80817609,-87.708251604,POINT (-87.70825160442028 41.80817609033046)
2636260-20230616,2904980,433033,1,CABANA BAR LLC,CABANA BAR,5342 N CUMBERLAND AVE 1,CHICAGO,IL,60656,41,29,41-29,16,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,2636260,RENEW,,04/15/2023,04/19/2023,N,06/16/2023,06/15/2025,04/19/2023,04/19/2023,AAI,,,41.976805394,-87.836760961,POINT (-87.83676096082264 41.97680539365502)
2232744-20230616,2903002,245185,2,"75TH STREET ENTERTAINMENT, INC.",CLUB ESCAPE,1530 E 75TH ST,CHICAGO,IL,60619,8,50,8-50,3,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,2232744,RENEW,,04/15/2023,05/30/2023,N,06/16/2023,06/15/2025,05/30/2023,06/12/2023,AAI,,42,41.758864314,-87.587219247,POINT (-87.58721924748251 41.75886431411593)
2476031-20230616,2902429,26483,2,"FRANKIE'S PLACE, INC.",FRANKIE'S PLACE,2607 W 47TH ST,CHICAGO,IL,60632,15,17,15-17,9,1477,Outdoor Patio,784,Sale of Liquor Outdoors on Private Property,2476031,RENEW,,04/15/2023,06/05/2023,N,06/16/2023,06/15/2025,06/05/2023,06/06/2023,AAI,,,41.808244561,-87.689635534,POINT (-87.68963553388181 41.808244561336195)
2906492-20230615,2906492,481267,1,Sushi Hall LLC,"Sushi Hall, The Ward Room at Sushi Hall",2630 N CLARK ST  N,CHICAGO,IL,60614,43,40,43-40,19,1477,Outdoor Patio,784,Sale of Liquor Outdoors on Private Property,2906492,ISSUE,04/28/2023,04/28/2023,04/28/2023,N,06/15/2023,06/15/2025,06/15/2023,06/15/2023,AAI,,23,41.93041201,-87.643886529,POINT (-87.6438865291044 41.93041200959479)
2901647-20230614,2901647,420161,15,"COFFEE & TEA BAR HOSPITALITY, LLC",Kinsley by Fairgrounds,1 N WACKER DR 1ST 150,CHICAGO,IL,60606,42,9,42-9,1,1477,Outdoor Patio,784,Sale of Liquor Outdoors on Private Property,2901647,ISSUE,04/12/2023,04/13/2023,04/12/2023,N,06/14/2023,06/15/2025,06/13/2023,06/14/2023,AAI,,,41.881951876,-87.636620349,POINT (-87.63662034940238 41.88195187648601)
2901618-20230614,2901618,420161,17,"COFFEE & TEA BAR HOSPITALITY, LLC",THE FOYER,525 W MONROE ST 1ST 100A,CHICAGO,IL,60661,34,16,34-16,1,1477,Outdoor Patio,784,Sale of Liquor Outdoors on Private Property,2901618,ISSUE,04/12/2023,04/12/2023,04/12/2023,Y,06/14/2023,06/15/2025,06/14/2023,06/14/2023,AAI,,,41.880463147,-87.640803884,POINT (-87.6408038842781 41.880463147078466)
2896226-20230613,2896226,494753,1,ASTOR CLUB,ASTOR CLUB,24 E GOETHE ST LOWER LEVEL MR,CHICAGO,IL,60610,43,33,43-33,18,1050,Public Place of Amusement,746,"Public Place of Amusement, Provides Entertainment, Room Rentals and Charges a Fee",2896226,ISSUE,03/08/2023,03/08/2023,03/08/2023,N,06/13/2023,06/15/2025,06/13/2023,06/13/2023,AAI,,,41.905932722,-87.627731524,POINT (-87.62773152383984 41.90593272181488)
2890469-20230612,2890469,490651,1,TWO PUTT TIME LLC,BIG MINI PUTT CLUB,3655 N HALSTED ST 1,CHICAGO,IL,60613,46,30,46-30,19,1050,Public Place of Amusement,744,Provides Onsite Entertainment or Rentals,2890469,ISSUE,01/18/2023,01/18/2023,01/19/2023,Y,06/12/2023,06/15/2025,06/12/2023,06/12/2023,AAI,,18,41.948915682,-87.649387559,POINT (-87.64938755895889 41.948915682443754)
2890470-20230612,2890470,490651,1,TWO PUTT TIME LLC,BIG MINI PUTT CLUB,3655 N HALSTED ST 1,CHICAGO,IL,60613,46,30,46-30,19,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,2890470,ISSUE,01/18/2023,01/18/2023,01/19/2023,Y,06/12/2023,06/15/2025,06/12/2023,06/12/2023,AAI,,18,41.948915682,-87.649387559,POINT (-87.64938755895889 41.948915682443754)
2906433-20230609,2906433,7483,1,"NEW VELLIOTIS, INC.",THE CLARK STREET DOG,3040 N CLARK ST,CHICAGO,IL,60657,44,6,44-6,19,1477,Outdoor Patio,784,Sale of Liquor Outdoors on Private Property,2906433,ISSUE,04/27/2023,05/18/2023,05/02/2023,N,06/09/2023,06/15/2025,06/09/2023,06/09/2023,AAI,,8,41.937417319,-87.648795606,POINT (-87.64879560645429 41.937417318548945)
2882683-20230608,2882683,389884,1,"BRASS MONKEY BRASSERIE, LLC",Tabu Tacos/Il Tetto,401 N MORGAN ST 1ST,CHICAGO,IL,60642,27,18,27-18,12,1477,Outdoor Patio,784,Sale of Liquor Outdoors on Private Property,2882683,ISSUE,12/12/2022,12/14/2022,12/13/2022,Y,06/08/2023,06/15/2025,06/08/2023,06/08/2023,AAI,,,41.889038243,-87.652090062,POINT (-87.65209006191907 41.88903824289138)
2900614-20230607,2900614,468077,2,"ENTRENUITY, INC.",MOX-E,1449 S MICHIGAN AVE 1-2,CHICAGO,IL,60605,3,34,3-34,1,1050,Public Place of Amusement,746,"Public Place of Amusement, Provides Entertainment, Room Rentals and Charges a Fee",2900614,ISSUE,03/22/2023,03/22/2023,03/23/2023,N,06/07/2023,06/15/2025,06/07/2023,06/07/2023,AAI,,,41.862736135,-87.623899396,POINT (-87.62389939559147 41.86273613494158)
2901753-20230607,2901753,496181,1,WE'RE HERE HOSPITALITY LLC,WE'RE HERE HOSPITALITY,1 S WACKER DR 28,CHICAGO,IL,60606,42,9,42-9,1,1477,Outdoor Patio,784,Sale of Liquor Outdoors on Private Property,2901753,ISSUE,04/13/2023,04/19/2023,04/13/2023,Y,06/07/2023,06/15/2025,06/07/2023,06/07/2023,AAI,,,41.881886227,-87.63661833,POINT (-87.63661833048015 41.88188622746245)
2802432-20230526,2802432,476909,1,ADZ Operating LLC,Willie Lill's,433 W DIVERSEY PKWY 1,CHICAGO,IL,60614,43,13,43-13,19,1477,Outdoor Patio,784,Sale of Liquor Outdoors on Private Property,2802432,ISSUE,07/16/2021,07/16/2021,07/18/2021,Y,05/26/2023,06/15/2025,05/26/2023,05/26/2023,AAI,,,41.932774231,-87.640685042,POINT (-87.64068504180638 41.93277423124578)
2901119-20230519,2901119,495663,1,"Hyde Park Entertainment, LLC",The Harper Theater,5238 S HARPER AVE 1,CHICAGO,IL,60615,4,27,4-27,2,1050,Public Place of Amusement,746,"Public Place of Amusement, Provides Entertainment, Room Rentals and Charges a Fee",2901119,ISSUE,03/31/2023,03/31/2023,03/31/2023,N,05/19/2023,06/15/2025,05/19/2023,05/19/2023,AAI,,61,41.799782687,-87.589247742,POINT (-87.58924774231797 41.79978268692154)
2901029-20230519,2901029,283276,1,JOKES & NOTES INC.,RENAISSANCE BRONZEVILLE,4641 S DR MARTIN LUTHER KING JR DR 1,CHICAGO,IL,60653,3,30,3-30,2,1477,Outdoor Patio,784,Sale of Liquor Outdoors on Private Property,2901029,ISSUE,03/30/2023,04/12/2023,04/11/2023,N,05/19/2023,06/15/2025,05/19/2023,05/19/2023,AAI,,56,41.810041912,-87.616461123,POINT (-87.61646112336591 41.81004191151609)
2901294-20230519,2901294,381872,1,EAST ROOM LTD.,EASY DOES IT,2352-2358 N MILWAUKEE AVE 2,CHICAGO,IL,60647,1,10,1-10,14,1477,Outdoor Patio,784,Sale of Liquor Outdoors on Private Property,2901294,ISSUE,04/05/2023,04/06/2023,04/05/2023,N,05/19/2023,06/15/2025,05/19/2023,05/19/2023,AAI,,,41.923873095,-87.699162854,POINT (-87.69916285360124 41.92387309514714)
2891445-20230517,2891445,494153,1,"APERO CHICAGO, LLC",APERO,4160 N LINCOLN AVE 1,CHICAGO,IL,60618,47,8,47-8,19,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,2891445,ISSUE,02/10/2023,03/03/2023,02/10/2023,Y,05/17/2023,06/15/2025,05/17/2023,05/17/2023,AAI,,38,41.957557927,-87.681308129,POINT (-87.68130812895464 41.95755792687351)
2647776-20230517,2647776,456561,1,ACES LIQUOR AND TAP LLC,Aces Liquor and Tap,4437 W ARMITAGE AVE 1,CHICAGO,IL,60639,26,12,26-12,25,1470,Tavern,767 | 829,Retail Sales of General Merchandise and Non-Perishable Food | Tavern - Consumption of Liquor on Premises,2647776,ISSUE,02/20/2019,02/04/2020,01/30/2020,Y,05/17/2023,06/15/2025,05/17/2023,05/17/2023,AAI,,,41.916918698,-87.737850804,POINT (-87.7378508038451 41.9169186984992)
2891444-20230517,2891444,494153,1,"APERO CHICAGO, LLC",APERO,4160 N LINCOLN AVE 1,CHICAGO,IL,60618,47,8,47-8,19,1477,Outdoor Patio,784,Sale of Liquor Outdoors on Private Property,2891444,ISSUE,02/10/2023,03/03/2023,02/10/2023,Y,05/17/2023,06/15/2025,05/17/2023,05/17/2023,AAI,,38,41.957557927,-87.681308129,POINT (-87.68130812895464 41.95755792687351)
2511706-20230516,2899286,413744,1,AMERICAN WRITERS MUSEUM FOUNDATION,AMERICAN WRITERS MUSEUM,180 N MICHIGAN AVE  200,CHICAGO,IL,60601,34,9,34-9,1,1050,Public Place of Amusement,746,"Public Place of Amusement, Provides Entertainment, Room Rentals and Charges a Fee",2511706,RENEW,,03/15/2023,03/15/2023,N,05/16/2023,05/15/2025,04/28/2023,04/28/2023,AAI,,,41.885253769,-87.624634731,POINT (-87.62463473109302 41.885253768653754)
18160-20230516,2897150,63244,1,"MONCRIEFF ENTERPRISES, INC.",THE DUKE OF PERTH,2913 N CLARK ST 1ST,CHICAGO,IL,60657,44,45,44-45,19,1477,Outdoor Patio,784,Sale of Liquor Outdoors on Private Property,18160,RENEW,,03/15/2023,05/10/2023,N,05/16/2023,05/15/2025,05/10/2023,05/11/2023,AAI,,8,41.93524326,-87.646693423,POINT (-87.6466934231881 41.93524326029156)
2231651-20230516,2896955,23358,1,"SAULT WEST 118, INC.",DYLAN'S TAVERN & GRILL,118 S CLINTON ST,CHICAGO,IL,60661,34,16,34-16,1,1050,Public Place of Amusement,746,"Public Place of Amusement, Provides Entertainment, Room Rentals and Charges a Fee",2231651,RENEW,,03/15/2023,04/22/2023,N,05/16/2023,05/15/2025,04/27/2023,04/10/2024,AAI,,,41.879957071,-87.641280004,POINT (-87.64128000375057 41.87995707099538)
51239-20230516,2897230,86271,1,"HARD ROCK CAFE INTERNATIONAL (CHICAGO), INC.",HARD ROCK CAFE,63 W ONTARIO ST 1ST,CHICAGO,IL,60610,42,22,42-22,18,1477,Outdoor Patio,784,Sale of Liquor Outdoors on Private Property,51239,RENEW,,03/15/2023,03/15/2023,N,05/16/2023,05/15/2025,03/15/2023,03/16/2023,AAI,,,41.893127755,-87.630562518,POINT (-87.63056251830054 41.89312775453658)
1547892-20230516,2897702,285571,1,OVS LLC,Osteria Via Stato,620 N STATE ST,CHICAGO,IL,60610,42,22,42-22,18,1477,Outdoor Patio,784,Sale of Liquor Outdoors on Private Property,1547892,RENEW,,03/15/2023,04/11/2023,N,05/16/2023,05/15/2025,04/11/2023,04/11/2023,AAI,,,41.893062524,-87.628265288,POINT (-87.62826528761398 41.89306252445921)
2780738-20230516,2899949,473956,1,AVLI LAKESHORE EAST LLC,AVLI ON THE PARK,180 N FIELD BLVD 2-3,CHICAGO,IL,60601,42,6,42-6,1,1477,Outdoor Patio,784,Sale of Liquor Outdoors on Private Property,2780738,RENEW,,03/15/2023,03/16/2023,N,05/16/2023,05/15/2025,03/16/2023,03/17/2023,AAI,,,41.885504344,-87.617550781,POINT (-87.6175507807259 41.885504343975974)
2762632-20230516,2899879,469630,1,STJ CHICAGO LLC,"PENDRY CHICAGO, HOTEL",224-230 N MICHIGAN AVE LL2-36,CHICAGO,IL,60601,42,42,42-42,1,1477,Outdoor Patio,784,Sale of Liquor Outdoors on Private Property,2762632,RENEW,,03/15/2023,04/24/2023,N,05/16/2023,05/15/2025,04/24/2023,04/25/2023,AAI,,,41.886374815,-87.624675436,POINT (-87.6246754356595 41.88637481521078)
2234117-20230516,2898468,374419,1,PARSON'S CHICKEN & FISH LLC,PARSON'S CHICKEN & FISH,2946-2952 W ARMITAGE AVE 1,CHICAGO,IL,60647,1,36,1-36,14,1477,Outdoor Patio,784,Sale of Liquor Outdoors on Private Property,2234117,RENEW,,03/15/2023,04/20/2023,N,05/16/2023,05/15/2025,04/20/2023,04/21/2023,AAI,,,41.917561143,-87.701169907,POINT (-87.70116990701358 41.9175611431489)
2379672-20230516,2898823,395237,1,PEARL'S SOUTHERN COMFORT INC.,TESFA ETHIOPIAN CUISINE,5352 N BROADWAY,CHICAGO,IL,60640,48,2,48-2,20,1477,Outdoor Patio,784,Sale of Liquor Outdoors on Private Property,2379672,RENEW,,03/15/2023,05/08/2023,N,05/16/2023,05/15/2025,05/08/2023,05/10/2023,AAI,,26,41.979707516,-87.66010746,POINT (-87.66010745966605 41.979707516392786)
14610-20230516,2897145,63100,1,GRAND SLAM INC,BRIDGEPORT INN,2901 S ARCHER AVE 1ST,CHICAGO,IL,60608,11,7,11-7,9,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,14610,RENEW,,03/15/2023,04/21/2023,N,05/16/2023,05/15/2025,04/21/2023,04/24/2023,AAI,,,41.841668177,-87.657641517,POINT (-87.65764151669173 41.841668176974075)
2084604-20230516,2898255,360335,1,O'NEIL'S BAR & GRILL CORPORATION,O'NEIL'S ON WELLS,411 S WELLS ST 1ST,CHICAGO,IL,60607,34,27,34-27,1,1050,Public Place of Amusement,743,Provides Onsite Amusement or Entertainment,2084604,RENEW,,03/15/2023,03/24/2023,N,05/16/2023,05/15/2025,04/28/2023,04/28/2023,AAI,,,41.876562098,-87.633539775,POINT (-87.6335397749874 41.87656209838564)
2083880-20230516,2898250,360021,1,"JDS1455, INC.",Adoro Fusion Kitchen + Bar,2509 W NORTH AVE 1,CHICAGO,IL,60647,1,25,1-25,14,1477,Outdoor Patio,784,Sale of Liquor Outdoors on Private Property,2083880,RENEW,,03/15/2023,05/17/2023,N,05/16/2023,05/15/2025,05/17/2023,06/08/2023,AAI,,,41.910180915,-87.690044493,POINT (-87.69004449319094 41.91018091492491)
2496528-20230516,2899206,409750,1,"SMASHOTELS CHICAGO, LLC",HOTEL EMC2,228 E ONTARIO ST LL-21,CHICAGO,IL,60611,2,41,2-41,18,1050,Public Place of Amusement,744,Provides Onsite Entertainment or Rentals,2496528,RENEW,,03/15/2023,03/15/2023,N,05/16/2023,05/15/2025,04/29/2023,05/01/2023,AAI,,,41.893482969,-87.621930591,POINT (-87.62193059128795 41.89348296915108)
39118-20230516,2896726,8020,1,"MUSES FOOD & LIQUOR, INC.",9 MUSES BAR & GRILL,315 S HALSTED ST 1ST,CHICAGO,IL,60661,34,45,34-45,12,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,39118,RENEW,,03/15/2023,05/10/2023,N,05/16/2023,05/15/2025,05/10/2023,05/11/2023,AAI,,16,41.877346048,-87.647075981,POINT (-87.64707598114904 41.877346048439314)
2767038-20230516,2899688,457895,1,SOLEMN OATH BREWERY LLC,SOLEMN OATH BREWERY LLC,1955 N RICHMOND ST 1,CHICAGO,IL,60647,26,1,26-1,14,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,2767038,RENEW,,03/15/2023,05/10/2023,N,05/16/2023,05/15/2025,05/10/2023,05/11/2023,AAI,,,41.917256207,-87.70031066,POINT (-87.70031066048571 41.91725620686665)
2334561-20230516,2898717,390996,1,"REVEL BAR GROUP, LLC",Barbie Cafe,324 S RACINE AVE 1,CHICAGO,IL,60607,34,16,34-16,12,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,2334561,RENEW,,03/15/2023,05/14/2023,N,05/16/2023,05/15/2025,05/14/2023,05/24/2023,AAI,,,41.876981199,-87.65715348,POINT (-87.65715347956382 41.87698119928152)
2334706-20230516,2898721,391052,1,"SHEFFIELD CHICAGO, LLC",BAR COCINA,2901 N SHEFFIELD AVE 1,CHICAGO,IL,60657,44,29,44-29,19,1050,Public Place of Amusement,746,"Public Place of Amusement, Provides Entertainment, Room Rentals and Charges a Fee",2334706,RENEW,,03/15/2023,03/15/2023,N,05/16/2023,05/15/2025,04/26/2023,04/27/2023,AAI,,17,41.934500538,-87.653775491,POINT (-87.65377549058545 41.93450053757158)
2564975-20230516,2899033,398619,1,SOLAZO ON RANDOLPH INC.,LA JOSIE,740 W RANDOLPH ST 1,CHICAGO,IL,60661,27,1,27-1,12,1050,Public Place of Amusement,746,"Public Place of Amusement, Provides Entertainment, Room Rentals and Charges a Fee",2564975,RENEW,,03/15/2023,05/03/2023,N,05/16/2023,05/15/2025,05/12/2023,05/15/2023,AAI,,,41.884516857,-87.647390682,POINT (-87.64739068195071 41.88451685704581)
2005-20230516,2896602,393,1,"LA CREME, INC.",MON AMI GABI,2300 N LINCOLN PARK WEST,CHICAGO,IL,60614,43,32,43-32,18,1477,Outdoor Patio,784,Sale of Liquor Outdoors on Private Property,2005,RENEW,,03/15/2023,04/11/2023,N,05/16/2023,05/15/2025,04/11/2023,04/11/2023,AAI,,,41.923908455,-87.636663166,POINT (-87.63666316560742 41.92390845485592)
62375-20230516,2897232,86364,2,FIRST FM JOINT VENTURE,HAMPTON INN & SUITES,33 W ILLINOIS ST,CHICAGO,IL,60610,42,55,42-55,18,1050,Public Place of Amusement,743,Provides Onsite Amusement or Entertainment,62375,RENEW,,03/15/2023,03/15/2023,N,05/16/2023,05/15/2025,05/04/2023,05/05/2023,AAI,,,41.890728908,-87.629385656,POINT (-87.6293856561825 41.89072890812972)
37087-20230516,2897172,64048,3,"AT THE TRACKS, LTD",JEFFERSON TAP AND GRILLE AND THE LOFT,323-325 N JEFFERSON ST 1,CHICAGO,IL,60661,34,18,34-18,12,1050,Public Place of Amusement,743,Provides Onsite Amusement or Entertainment,37087,RENEW,,03/15/2023,03/18/2023,N,05/16/2023,05/15/2025,04/29/2023,05/01/2023,AAI,,,41.887531657,-87.642677932,POINT (-87.64267793249394 41.88753165653888)
2334562-20230516,2898716,390996,1,"REVEL BAR GROUP, LLC",Barbie Cafe,324 S RACINE AVE 1,CHICAGO,IL,60607,34,16,34-16,12,1477,Outdoor Patio,784,Sale of Liquor Outdoors on Private Property,2334562,RENEW,,03/15/2023,05/14/2023,N,05/16/2023,05/15/2025,05/14/2023,05/24/2023,AAI,,,41.876981199,-87.65715348,POINT (-87.65715347956382 41.87698119928152)
9279-20230516,2896607,1554,1,"JUST ""B"" CLAWS, INC.",SHAW'S CRAB HOUSE,21 E HUBBARD ST,CHICAGO,IL,60611,42,55,42-55,18,1050,Public Place of Amusement,743,Provides Onsite Amusement or Entertainment,9279,RENEW,,03/15/2023,04/11/2023,N,05/16/2023,05/15/2025,04/13/2023,04/13/2023,AAI,,,41.889971085,-87.627074774,POINT (-87.6270747744828 41.889971085414004)
2496524-20230516,2899209,409750,1,"SMASHOTELS CHICAGO, LLC",HOTEL EMC2,228 E ONTARIO ST LL-21,CHICAGO,IL,60611,2,41,2-41,18,1050,Public Place of Amusement,744,Provides Onsite Entertainment or Rentals,2496524,RENEW,,03/15/2023,03/15/2023,N,05/16/2023,05/15/2025,04/29/2023,05/01/2023,AAI,,,41.893482969,-87.621930591,POINT (-87.62193059128795 41.89348296915108)
2732740-20230516,2898785,394407,1,"MORGAN MANUFACTURING, LLC",Morgan Manufacturing,401 N MORGAN ST 1-4,CHICAGO,IL,60642,27,45,27-45,12,1477,Outdoor Patio,784,Sale of Liquor Outdoors on Private Property,2732740,RENEW,,03/15/2023,04/12/2023,N,05/16/2023,04/15/2025,04/12/2023,04/13/2023,AAI,,,41.889038243,-87.652090062,POINT (-87.65209006191907 41.88903824289138)
2146943-20230516,2898402,370907,1,"LAKESIDE BAR, LIMITED",LAKESIDE BAR,3500 W LAKE ST 1,CHICAGO,IL,60624,28,43,28-43,11,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,2146943,RENEW,,03/15/2023,05/11/2023,N,05/16/2023,05/15/2025,05/11/2023,05/12/2023,AAI,,,41.88489392,-87.713672291,POINT (-87.71367229083744 41.88489391965036)
2767370-20230516,2899885,469630,1,STJ CHICAGO LLC,"PENDRY CHICAGO, HOTEL",224-230 N MICHIGAN AVE LL2-36,CHICAGO,IL,60601,42,42,42-42,1,1050,Public Place of Amusement,746,"Public Place of Amusement, Provides Entertainment, Room Rentals and Charges a Fee",2767370,RENEW,,03/15/2023,04/24/2023,N,05/16/2023,05/15/2025,04/28/2023,04/28/2023,AAI,,,41.886374815,-87.624675436,POINT (-87.6246754356595 41.88637481521078)
2068955-20230516,2896807,16260,2,"59 WEST HUBBARD, INC.",IL Porcellino/Ramen-San/Salon 61,59 W HUBBARD ST 1-2,CHICAGO,IL,60654,42,55,42-55,18,1050,Public Place of Amusement,743,Provides Onsite Amusement or Entertainment,2068955,RENEW,,03/15/2023,04/11/2023,N,05/16/2023,05/15/2025,04/13/2023,04/13/2023,AAI,,,41.889921495,-87.630297537,POINT (-87.6302975365133 41.88992149511211)
2496525-20230516,2899205,409750,1,"SMASHOTELS CHICAGO, LLC",HOTEL EMC2,228 E ONTARIO ST LL-21,CHICAGO,IL,60611,2,41,2-41,18,1477,Outdoor Patio,784,Sale of Liquor Outdoors on Private Property,2496525,RENEW,,03/15/2023,03/15/2023,N,05/16/2023,05/15/2025,03/15/2023,03/16/2023,AAI,,,41.893482969,-87.621930591,POINT (-87.62193059128795 41.89348296915108)
1120359-20230516,2897181,64871,1,2204 W ROSCOE CORPORATION,MILLERS LIQUORS,2204 W ROSCOE ST 1ST,CHICAGO,IL,60618,32,21,32-21,19,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,1120359,RENEW,,03/15/2023,04/06/2023,N,05/16/2023,05/15/2025,04/06/2023,04/10/2023,AAI,,,41.943262872,-87.683532804,POINT (-87.68353280417449 41.943262872051214)
2771319-20230516,2899890,469630,1,STJ CHICAGO LLC,"PENDRY CHICAGO, HOTEL",224-230 N MICHIGAN AVE LL2-36,CHICAGO,IL,60601,42,42,42-42,1,1477,Outdoor Patio,784,Sale of Liquor Outdoors on Private Property,2771319,RENEW,,03/15/2023,04/24/2023,N,05/16/2023,05/15/2025,04/24/2023,04/25/2023,AAI,,,41.886374815,-87.624675436,POINT (-87.6246754356595 41.88637481521078)
2363554-20230516,2912468,390996,1,"REVEL BAR GROUP, LLC",Barbie Cafe,324 S RACINE AVE 1,CHICAGO,IL,60607,34,16,34-16,12,1050,Public Place of Amusement,744,Provides Onsite Entertainment or Rentals,2363554,RENEW,,06/02/2023,06/02/2023,N,05/16/2023,05/15/2025,06/03/2023,06/05/2023,AAI,,,41.876981199,-87.65715348,POINT (-87.65715347956382 41.87698119928152)
2627466-20230516,2898400,369402,3,LAST BAY BEER COMPANY LLC,DRYHOP BREWERS,3155-3159 N BROADWAY  1,CHICAGO,IL,60657,44,28,44-28,19,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,2627466,RENEW,,03/15/2023,05/01/2023,N,05/16/2023,05/15/2025,05/01/2023,05/02/2023,AAI,,8,41.939309677,-87.644228371,POINT (-87.64422837055051 41.939309677466014)
1879455-20230516,2897951,325071,1,DEARBORN HUBBARD LLC,Gus' Sip & Dip/Crying Tiger,51 W HUBBARD ST,CHICAGO,IL,60610,42,55,42-55,18,1050,Public Place of Amusement,743,Provides Onsite Amusement or Entertainment,1879455,RENEW,,03/15/2023,04/11/2023,N,05/16/2023,05/15/2025,04/13/2023,04/13/2023,AAI,,,41.889926109,-87.629943638,POINT (-87.62994363769556 41.889926108890215)
2069787-20230516,2898235,358520,1,PATIO THEATRE LLC,PATIO THEATRE,6008 W IRVING PARK RD 1,CHICAGO,IL,60634,38,21,38-21,16,1050,Public Place of Amusement,743,Provides Onsite Amusement or Entertainment,2069787,RENEW,,03/15/2023,10/17/2023,N,05/16/2023,05/15/2025,10/24/2023,10/31/2023,AAI,,,41.953153979,-87.777177892,POINT (-87.77717789155297 41.95315397886522)
2464948-20230516,2899197,406496,1,"ONE CITY TAP, INC.",ONE CITY TAP,3115 S ARCHER AVE,CHICAGO,IL,60608,12,26,12-26,9,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,2464948,RENEW,,03/15/2023,05/10/2023,N,05/16/2023,05/15/2025,05/10/2023,05/10/2023,AAI,,,41.837306047,-87.666133052,POINT (-87.6661330516157 41.83730604737545)
2621873-20230516,2899588,430641,1,VENUE4343 INC.,VENUE4343,4343 W DIVERSEY AVE 1,CHICAGO,IL,60639,31,40,31-40,25,1050,Public Place of Amusement,746,"Public Place of Amusement, Provides Entertainment, Room Rentals and Charges a Fee",2621873,RENEW,,03/15/2023,03/16/2023,N,05/16/2023,05/15/2025,04/18/2023,04/19/2023,AAI,,,41.931560336,-87.73611241,POINT (-87.73611241045764 41.9315603360588)
2762634-20230516,2899887,469630,1,STJ CHICAGO LLC,"PENDRY CHICAGO, HOTEL",224-230 N MICHIGAN AVE LL2-36,CHICAGO,IL,60601,42,42,42-42,1,1050,Public Place of Amusement,746,"Public Place of Amusement, Provides Entertainment, Room Rentals and Charges a Fee",2762634,RENEW,,03/15/2023,04/24/2023,N,05/16/2023,05/15/2025,04/28/2023,04/28/2023,AAI,,,41.886374815,-87.624675436,POINT (-87.6246754356595 41.88637481521078)
